,id,original,story_main_num,story_sub_num,koma,who,inner,speaker,what,wakati,emotion,kakimoji,self_anotated,alter_emotion,wakati_sp
446,5,False,0,1,2,B,False,B,Aくんてバケイションの日はいつも何してるの?,A くんて バケイション の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て バ ケイ ション の日 はいつも 何 してるの ?
447,5,False,0,1,2,B,False,B,Aくんてヴァケイションの日はいつも何してるの?,A くんて ヴァケイション の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て ヴァ ケイ ション の日 はいつも 何 してるの ?
448,5,False,0,1,2,B,False,B,Aくんて休みの日は総じて何してるの?,A くんて 休み の 日 は 総じて 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 総じて 何 してるの ?
449,5,False,0,1,2,B,False,B,Aくんてバケーションの日はいつも何してるの?,A くんて バケーション の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て バ ケーション の日 はいつも 何 してるの ?
450,5,False,0,1,2,B,False,B,Aくんて休みの日は通例何してるの?,A くんて 休み の 日 は 通例 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 通 例 何 してるの ?
451,5,False,0,1,2,B,False,B,Aくんて休みの日はふつう何してるの?,A くんて 休み の 日 は ふつう 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は ふつう 何 してるの ?
452,5,False,0,1,2,B,False,B,Aくんて休みの日は日夕何してるの?,A くんて 休み の 日 は 日夕 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 日 夕 何 してるの ?
453,5,False,0,1,2,B,False,B,Aくんて休みの日は決って何してるの?,A くんて 休み の 日 は 決って 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 決 って何 してるの ?
454,5,False,0,1,2,B,False,B,Aくんて休みの日は常に何してるの?,A くんて 休み の 日 は 常に 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 常に 何 してるの ?
455,5,False,0,1,2,B,False,B,Aくんて休みの日は決まって何してるの?,A くんて 休み の 日 は 決まって 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 決まって 何 してるの ?
456,5,False,0,1,2,B,False,B,Aくんて休みの日はきまって何してるの?,A くんて 休み の 日 は きまって 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は きま って何 してるの ?
457,5,False,0,1,2,B,False,B,Aくんて休みの日はいつでも何してるの?,A くんて 休み の 日 は いつでも 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は いつでも 何 してるの ?
458,5,False,0,1,2,B,False,B,Aくんて休みの日は年中何してるの?,A くんて 休み の 日 は 年中 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 年中 何 してるの ?
459,5,False,0,1,2,B,False,B,Aくんて休みの日は明け暮れ何してるの?,A くんて 休み の 日 は 明け暮れ 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 明け 暮れ 何 してるの ?
460,5,False,0,1,2,B,False,B,Aくんて休みの日は始終何してるの?,A くんて 休み の 日 は 始終 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 始 終 何 してるの ?
461,5,False,0,1,2,B,False,B,Aくんて休みの日は常々何してるの?,A くんて 休み の 日 は 常々 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 常 々 何 してるの ?
462,5,False,0,1,2,B,False,B,Aくんて休みの日はつねづね何してるの?,A くんて 休み の 日 は つねづね 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は つ ね づ ね 何 してるの ?
463,5,False,0,1,2,B,False,B,Aくんて休みの日は極まって何してるの?,A くんて 休み の 日 は 極まって 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 極 まって 何 してるの ?
464,5,False,0,1,2,B,False,B,Aくんて休みの日は一定何してるの?,A くんて 休み の 日 は 一定 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 一定 何 してるの ?
465,5,False,0,1,2,B,False,B,Aくんて休みの日は明暮何してるの?,A くんて 休み の 日 は 明暮 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 明 暮 何 してるの ?
466,5,False,0,1,2,B,False,B,Aくんて休みの日は普通何してるの?,A くんて 休み の 日 は 普通 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 普通 何 してるの ?
467,5,False,0,1,2,B,False,B,Aくんて休みの日は通常何してるの?,A くんて 休み の 日 は 通常 何 して る の ?,喜楽,False,False,,a くん て 休みの日 は 通常 何 してるの ?
468,5,False,0,1,2,B,False,B,Aくんて切間の日はいつも何してるの?,A くんて 切間 の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 切 間 の日 はいつも 何 してるの ?
469,5,False,0,1,2,B,False,B,Aくんて田仮の日はいつも何してるの?,A くんて 田仮 の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 田 仮 の日 はいつも 何 してるの ?
470,5,False,0,1,2,B,False,B,Aくんて中断の日はいつも何してるの?,A くんて 中断 の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 中断 の日 はいつも 何 してるの ?
471,5,True,0,1,2,B,False,B,Aくんて休みの日はいつも何してるの?,A くんて 休み の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 休みの日 はいつも 何 してるの ?
472,5,False,0,1,2,B,False,B,Aくんて切れ間の日はいつも何してるの?,A くんて 切れ間 の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 切れ 間 の日 はいつも 何 してるの ?
473,5,False,0,1,2,B,False,B,Aくんて休止の日はいつも何してるの?,A くんて 休止 の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 休止 の日 はいつも 何 してるの ?
474,5,False,0,1,2,B,False,B,Aくんてひと休みの日はいつも何してるの?,A くんて ひと休み の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て ひと 休みの日 はいつも 何 してるの ?
475,5,False,0,1,2,B,False,B,Aくんて絶えまの日はいつも何してるの?,A くんて 絶えま の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 絶え ま の日 はいつも 何 してるの ?
476,5,False,0,1,2,B,False,B,Aくんて途切の日はいつも何してるの?,A くんて 途切 の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 途 切 の日 はいつも 何 してるの ?
477,5,False,0,1,2,B,False,B,Aくんて休止期の日はいつも何してるの?,A くんて 休止期 の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 休止 期 の日 はいつも 何 してるの ?
478,5,False,0,1,2,B,False,B,Aくんて幕間の日はいつも何してるの?,A くんて 幕間 の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 幕間 の日 はいつも 何 してるの ?
479,5,False,0,1,2,B,False,B,Aくんて小休みの日はいつも何してるの?,A くんて 小休み の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 小 休みの日 はいつも 何 してるの ?
480,5,False,0,1,2,B,False,B,Aくんてポーズの日はいつも何してるの?,A くんて ポーズ の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て ポーズ の日 はいつも 何 してるの ?
481,5,False,0,1,2,B,False,B,Aくんて途絶えの日はいつも何してるの?,A くんて 途絶え の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 途 絶え の日 はいつも 何 してるの ?
482,5,False,0,1,2,B,False,B,Aくんて絶え間の日はいつも何してるの?,A くんて 絶え間 の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て 絶え 間 の日 はいつも 何 してるの ?
483,5,False,0,1,2,B,False,B,Aくんてお休みの日はいつも何してるの?,A くんて お休み の 日 は いつも 何 して る の ?,喜楽,False,False,,a くん て お 休みの日 はいつも 何 してるの ?
484,6,False,0,1,3,A,False,A,インフォーマルです,インフォーマル です,恐怖,False,False,,イン フォー マル です
485,6,False,0,1,3,A,False,A,隠遁です,隠遁 です,恐怖,False,False,,隠 遁 です
486,6,False,0,1,3,A,False,A,内内です,内内 です,恐怖,False,False,,内 内 です
487,6,False,0,1,3,A,False,A,隠逸です,隠逸 です,恐怖,False,False,,隠 逸 です
488,6,False,0,1,3,A,False,A,プライバシイです,プライバシイ です,恐怖,False,False,,プラ イ バ シイ です
489,6,False,0,1,3,A,False,A,プライヴァシーです,プライヴァシー です,恐怖,False,False,,プラ イ ヴァ シー です
490,6,False,0,1,3,A,False,A,隠密です,隠密 です,恐怖,False,False,,隠 密 です
491,6,False,0,1,3,A,False,A,非公開です,非公開 です,恐怖,False,False,,非公開 です
492,6,False,0,1,3,A,False,A,秘め事です,秘め事 です,恐怖,False,False,,秘 め 事 です
493,6,False,0,1,3,A,False,A,幽居です,幽居 です,恐怖,False,False,,幽 居 です
494,6,False,0,1,3,A,False,A,プライバシーです,プライバシー です,恐怖,False,False,,プラ イ バ シー です
495,6,False,0,1,3,A,False,A,内証です,内証 です,恐怖,False,False,,内 証 です
496,6,False,0,1,3,A,False,A,プライバシです,プライバシ です,恐怖,False,False,,プラ イ バ シ です
497,6,False,0,1,3,A,False,A,機密です,機密 です,恐怖,False,False,,機 密 です
498,6,False,0,1,3,A,False,A,隠退です,隠退 です,恐怖,False,False,,隠 退 です
499,6,False,0,1,3,A,False,A,内分です,内分 です,恐怖,False,False,,内 分 です
500,6,False,0,1,3,A,False,A,禁秘です,禁秘 です,恐怖,False,False,,禁 秘 です
501,6,False,0,1,3,A,False,A,秘伝です,秘伝 です,恐怖,False,False,,秘 伝 です
502,6,True,0,1,3,A,False,A,内緒です,内緒 です,恐怖,False,False,,内緒 です
503,6,False,0,1,3,A,False,A,隠し立てです,隠し立て です,恐怖,False,False,,隠し 立て です
504,6,False,0,1,3,A,False,A,秘です,秘 です,恐怖,False,False,,秘 です
505,6,False,0,1,3,A,False,A,シークレットです,シークレット です,恐怖,False,False,,シークレット です
506,6,False,0,1,3,A,False,A,内密です,内密 です,恐怖,False,False,,内 密 です
507,6,False,0,1,3,A,False,A,秘密です,秘密 です,恐怖,False,False,,秘密 です
508,6,False,0,1,3,A,False,A,秘かです,秘か です,恐怖,False,False,,秘 か です
509,6,False,0,1,3,A,False,A,内聞です,内聞 です,恐怖,False,False,,内 聞 です
510,6,False,0,1,3,A,False,A,秘決です,秘決 です,恐怖,False,False,,秘 決 です
511,6,False,0,1,3,A,False,A,秘訣です,秘訣 です,恐怖,False,False,,秘 訣 です
512,6,False,0,1,3,A,False,A,奥許しです,奥許し です,恐怖,False,False,,奥 許 し です
513,6,False,0,1,3,A,False,A,隠し事です,隠し事 です,恐怖,False,False,,隠し 事 です
514,6,False,0,1,3,A,False,A,奥義です,奥義 です,恐怖,False,False,,奥義 です
515,7,False,0,1,3,B,False,B,決まってクールだね〜,決まって クールだ ね〜,驚愕,False,False,,決まって クール だね 〜
516,7,False,0,1,3,B,False,B,常々クールだね〜,常々 クールだ ね〜,驚愕,False,False,,常 々 クール だね 〜
517,7,False,0,1,3,B,False,B,きまってクールだね〜,きまって クールだ ね〜,驚愕,False,False,,き まって クール だね 〜
518,7,False,0,1,3,B,False,B,いつでもクールだね〜,いつでも クールだ ね〜,驚愕,False,False,,いつでも クール だね 〜
519,7,False,0,1,3,B,False,B,年中クールだね〜,年中 クールだ ね〜,驚愕,False,False,,年中 クール だね 〜
520,7,False,0,1,3,B,False,B,明け暮れクールだね〜,明け暮れ クールだ ね〜,驚愕,False,False,,明け 暮れ クール だね 〜
521,7,False,0,1,3,B,False,B,始終クールだね〜,始終 クールだ ね〜,驚愕,False,False,,始 終 クール だね 〜
522,7,False,0,1,3,B,False,B,つねづねクールだね〜,つねづね クールだ ね〜,驚愕,False,False,,つ ね づ ね クール だね 〜
523,7,False,0,1,3,B,False,B,通例クールだね〜,通例 クールだ ね〜,驚愕,False,False,,通 例 クール だね 〜
524,7,False,0,1,3,B,False,B,一定クールだね〜,一定 クールだ ね〜,驚愕,False,False,,一定 クール だね 〜
525,7,False,0,1,3,B,False,B,明暮クールだね〜,明暮 クールだ ね〜,驚愕,False,False,,明 暮 クール だね 〜
526,7,False,0,1,3,B,False,B,普通クールだね〜,普通 クールだ ね〜,驚愕,False,False,,普通 クール だね 〜
527,7,False,0,1,3,B,False,B,ふつうクールだね〜,ふつう クールだ ね〜,驚愕,False,False,,ふつう クール だね 〜
528,7,False,0,1,3,B,False,B,通常クールだね〜,通常 クールだ ね〜,驚愕,False,False,,通常 クール だね 〜
529,7,False,0,1,3,B,False,B,総じてクールだね〜,総じて クールだ ね〜,驚愕,False,False,,総じて クール だね 〜
530,7,False,0,1,3,B,False,B,何時もクールだね〜,何時も クールだ ね〜,驚愕,False,False,,何時 も クール だね 〜
531,7,False,0,1,3,B,False,B,たいていクールだね〜,たいてい クールだ ね〜,驚愕,False,False,,たい てい クール だね 〜
532,7,False,0,1,3,B,False,B,大抵クールだね〜,大抵 クールだ ね〜,驚愕,False,False,,大抵 クール だね 〜
533,7,False,0,1,3,B,False,B,常にクールだね〜,常に クールだ ね〜,驚愕,False,False,,常に クール だね 〜
534,7,False,0,1,3,B,False,B,極まってクールだね〜,極まって クールだ ね〜,驚愕,False,False,,極 まって クール だね 〜
535,7,False,0,1,3,B,False,B,決ってクールだね〜,決って クールだ ね〜,驚愕,False,False,,決 って クール だね 〜
536,7,False,0,1,3,B,False,B,四六時中クールだね〜,四六時中 クールだ ね〜,驚愕,False,False,,四 六 時 中 クール だね 〜
537,7,False,0,1,3,B,False,B,何時でもクールだね〜,何時でも クールだ ね〜,驚愕,False,False,,何時 でも クール だね 〜
538,7,False,0,1,3,B,False,B,引きも切らずクールだね〜,引きも切らず クールだ ね〜,驚愕,False,False,,引き も 切ら ず クール だね 〜
539,7,False,0,1,3,B,False,B,留め処なくクールだね〜,留め処なく クールだ ね〜,驚愕,False,False,,留め 処 なく クール だね 〜
540,7,False,0,1,3,B,False,B,止め処なくクールだね〜,止め処なく クールだ ね〜,驚愕,False,False,,止め 処 なく クール だね 〜
541,7,False,0,1,3,B,False,B,のべつ幕無しクールだね〜,のべつ幕無し クールだ ね〜,驚愕,False,False,,の べ つ 幕 無し クール だね 〜
542,7,False,0,1,3,B,False,B,日夕クールだね〜,日夕 クールだ ね〜,驚愕,False,False,,日 夕 クール だね 〜
543,7,False,0,1,3,B,False,B,絶え間なくクールだね〜,絶え間なく クールだ ね〜,驚愕,False,False,,絶え 間 なく クール だね 〜
544,7,False,0,1,3,B,False,B,留処なくクールだね〜,留処なく クールだ ね〜,驚愕,False,False,,留 処 なく クール だね 〜
545,7,False,0,1,3,B,False,B,のべつ幕なしクールだね〜,のべつ幕なし クールだ ね〜,驚愕,False,False,,の べ つ 幕 なし クール だね 〜
546,7,False,0,1,3,B,False,B,とめどなくクールだね〜,とめどなく クールだ ね〜,驚愕,False,False,,と め ど なく クール だね 〜
547,7,False,0,1,3,B,False,B,止処なくクールだね〜,止処なく クールだ ね〜,驚愕,False,False,,止 処 なく クール だね 〜
548,7,False,0,1,3,B,False,B,頻りにクールだね〜,頻りに クールだ ね〜,驚愕,False,False,,頻 り に クール だね 〜
549,7,False,0,1,3,B,False,B,止処無くクールだね〜,止処無く クールだ ね〜,驚愕,False,False,,止 処 無く クール だね 〜
550,7,False,0,1,3,B,False,B,常住クールだね〜,常住 クールだ ね〜,驚愕,False,False,,常 住 クール だね 〜
551,7,False,0,1,3,B,False,B,末始終クールだね〜,末始終 クールだ ね〜,驚愕,False,False,,末 始 終 クール だね 〜
552,7,False,0,1,3,B,False,B,常クールだね〜,常 クールだ ね〜,驚愕,False,False,,常 クール だね 〜
553,7,True,0,1,3,B,False,B,いつもクールだね〜,いつも クールだ ね〜,驚愕,False,False,,いつも クール だね 〜
554,7,False,0,1,3,B,False,B,のべつクールだね〜,のべつ クールだ ね〜,驚愕,False,False,,の べ つ クール だね 〜
555,7,False,0,1,3,B,False,B,続続クールだね〜,続続 クールだ ね〜,驚愕,False,False,,続 続 クール だね 〜
556,7,False,0,1,3,B,False,B,留め処無くクールだね〜,留め処無く クールだ ね〜,驚愕,False,False,,留め 処 無く クール だね 〜
557,7,False,0,1,3,B,False,B,常住坐臥クールだね〜,常住坐臥 クールだ ね〜,驚愕,False,False,,常 住 坐臥 クール だね 〜
558,7,False,0,1,3,B,False,B,変わり無くクールだね〜,変わり無く クールだ ね〜,驚愕,False,False,,変わり 無く クール だね 〜
559,7,False,0,1,3,B,False,B,止め処無くクールだね〜,止め処無く クールだ ね〜,驚愕,False,False,,止め 処 無く クール だね 〜
560,7,False,0,1,3,B,False,B,朝夕クールだね〜,朝夕 クールだ ね〜,驚愕,False,False,,朝 夕 クール だね 〜
561,7,False,0,1,3,B,False,B,必ずクールだね〜,必ず クールだ ね〜,驚愕,False,False,,必ず クール だね 〜
562,7,False,0,1,3,B,False,B,つねにクールだね〜,つねに クールだ ね〜,驚愕,False,False,,つ ね に クール だね 〜
563,7,False,0,1,3,B,False,B,毎毎クールだね〜,毎毎 クールだ ね〜,驚愕,False,False,,毎 毎 クール だね 〜
564,7,False,0,1,3,B,False,B,常常クールだね〜,常常 クールだ ね〜,驚愕,False,False,,常 常 クール だね 〜
565,7,False,0,1,3,B,False,B,間断なくクールだね〜,間断なく クールだ ね〜,驚愕,False,False,,間 断 なく クール だね 〜
566,7,False,0,1,3,B,False,B,絶えずクールだね〜,絶えず クールだ ね〜,驚愕,False,False,,絶え ず クール だね 〜
567,7,False,0,1,3,B,False,B,たえずクールだね〜,たえず クールだ ね〜,驚愕,False,False,,た え ず クール だね 〜
568,7,False,0,1,3,B,False,B,年がら年中クールだね〜,年がら年中 クールだ ね〜,驚愕,False,False,,年 が ら 年中 クール だね 〜
569,7,False,0,1,3,B,False,B,年がら年百クールだね〜,年がら年百 クールだ ね〜,驚愕,False,False,,年 が ら 年 百 クール だね 〜
570,7,False,0,1,3,B,False,B,変わりなくクールだね〜,変わりなく クールだ ね〜,驚愕,False,False,,変わり なく クール だね 〜
571,7,False,0,1,3,B,False,B,年がら年じゅうクールだね〜,年がら年じゅう クールだ ね〜,驚愕,False,False,,年 が ら 年 じゅう クール だね 〜
572,7,False,0,1,3,B,False,B,毎々クールだね〜,毎々 クールだ ね〜,驚愕,False,False,,毎 々 クール だね 〜
573,7,False,0,1,3,B,False,B,年百年中クールだね〜,年百年中 クールだ ね〜,驚愕,False,False,,年 百 年中 クール だね 〜
574,7,False,0,1,3,B,False,B,しょっちゅうクールだね〜,しょっちゅう クールだ ね〜,驚愕,False,False,,しょっちゅう クール だね 〜
575,7,False,0,1,3,B,False,B,極ってクールだね〜,極って クールだ ね〜,驚愕,False,False,,極 って クール だね 〜
576,8,False,1,0,0,B,False,B,Aくん面様悪いんじゃない?,A くん 面様 悪い んじゃ ない ?,悲哀,False,False,,a くん 面 様 悪い んじゃない ?
577,8,False,1,0,0,B,False,B,Aくん形相悪いんじゃない?,A くん 形相 悪い んじゃ ない ?,悲哀,False,False,,a くん 形 相 悪い んじゃない ?
578,8,False,1,0,0,B,False,B,Aくん相形悪いんじゃない?,A くん 相形 悪い んじゃ ない ?,悲哀,False,False,,a くん 相 形 悪い んじゃない ?
579,8,False,1,0,0,B,False,B,Aくん面持ち悪いんじゃない?,A くん 面持ち 悪い んじゃ ない ?,悲哀,False,False,,a くん 面 持ち 悪い んじゃない ?
580,8,False,1,0,0,B,False,B,Aくん顏悪いんじゃない?,A くん 顏 悪い んじゃ ない ?,悲哀,False,False,,a くん 顏 悪い んじゃない ?
581,8,False,1,0,0,B,False,B,Aくん顔の表情悪いんじゃない?,A くん 顔の表情 悪い んじゃ ない ?,悲哀,False,False,,a くん 顔 の表情 悪い んじゃない ?
582,8,False,1,0,0,B,False,B,Aくん顔付き悪いんじゃない?,A くん 顔付き 悪い んじゃ ない ?,悲哀,False,False,,a くん 顔 付き 悪い んじゃない ?
583,8,False,1,0,0,B,False,B,Aくん面差悪いんじゃない?,A くん 面差 悪い んじゃ ない ?,悲哀,False,False,,a くん 面 差 悪い んじゃない ?
584,8,False,1,0,0,B,False,B,Aくん顔ばせ悪いんじゃない?,A くん 顔ばせ 悪い んじゃ ない ?,悲哀,False,False,,a くん 顔 ば せ 悪い んじゃない ?
585,8,False,1,0,0,B,False,B,Aくん血相悪いんじゃない?,A くん 血相 悪い んじゃ ない ?,悲哀,False,False,,a くん 血 相 悪い んじゃない ?
586,8,False,1,0,0,B,False,B,Aくん面もち悪いんじゃない?,A くん 面もち 悪い んじゃ ない ?,悲哀,False,False,,a くん 面 もち 悪い んじゃない ?
587,8,False,1,0,0,B,False,B,Aくん面差し悪いんじゃない?,A くん 面差し 悪い んじゃ ない ?,悲哀,False,False,,a くん 面 差し 悪い んじゃない ?
588,8,False,1,0,0,B,False,B,Aくん顔付悪いんじゃない?,A くん 顔付 悪い んじゃ ない ?,悲哀,False,False,,a くん 顔 付 悪い んじゃない ?
589,8,False,1,0,0,B,False,B,Aくん顔色下手んじゃない?,A くん 顔色 下手 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 下手 んじゃない ?
590,8,False,1,0,0,B,False,B,Aくん顔色粗悪んじゃない?,A くん 顔色 粗悪 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 粗 悪 んじゃない ?
591,8,False,1,0,0,B,False,B,Aくん顔色まずいんじゃない?,A くん 顔色 まずい んじゃ ない ?,悲哀,False,False,,a くん 顔 色 まずい んじゃない ?
592,8,False,1,0,0,B,False,B,Aくん顔色良からぬんじゃない?,A くん 顔色 良からぬ んじゃ ない ?,悲哀,False,False,,a くん 顔 色 良 から ぬ んじゃない ?
593,8,False,1,0,0,B,False,B,Aくん顔色へぼんじゃない?,A くん 顔色 へぼ んじゃ ない ?,悲哀,False,False,,a くん 顔 色 へ ぼ んじゃない ?
594,8,False,1,0,0,B,False,B,Aくん顔色下手糞んじゃない?,A くん 顔色 下手糞 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 下手 糞 んじゃない ?
595,8,False,1,0,0,B,False,B,Aくん顔色こっ酷いんじゃない?,A くん 顔色 こっ酷い んじゃ ない ?,悲哀,False,False,,a くん 顔 色 こっ 酷い んじゃない ?
596,8,False,1,0,0,B,False,B,Aくん見た目悪いんじゃない?,A くん 見た目 悪い んじゃ ない ?,悲哀,False,False,,a くん 見た目 悪い んじゃない ?
597,8,False,1,0,0,B,False,B,Aくん顔色拙いんじゃない?,A くん 顔色 拙い んじゃ ない ?,悲哀,False,False,,a くん 顔 色 拙 い んじゃない ?
598,8,False,1,0,0,B,False,B,Aくん顔色拙劣んじゃない?,A くん 顔色 拙劣 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 拙 劣 んじゃない ?
599,8,False,1,0,0,B,False,B,Aくん顔色ひどいんじゃない?,A くん 顔色 ひどい んじゃ ない ?,悲哀,False,False,,a くん 顔 色 ひどい んじゃない ?
600,8,False,1,0,0,B,False,B,Aくん顔色散々んじゃない?,A くん 顔色 散々 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 散々 んじゃない ?
601,8,False,1,0,0,B,False,B,Aくん顔色酷いんじゃない?,A くん 顔色 酷い んじゃ ない ?,悲哀,False,False,,a くん 顔 色 酷い んじゃない ?
602,8,False,1,0,0,B,False,B,Aくん顔色へたんじゃない?,A くん 顔色 へた んじゃ ない ?,悲哀,False,False,,a くん 顔 色 へ たん じゃない ?
603,8,False,1,0,0,B,False,B,Aくん顔色言語道断んじゃない?,A くん 顔色 言語道断 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 言語 道 断 んじゃない ?
604,8,False,1,0,0,B,False,B,Aくん顔色投機的んじゃない?,A くん 顔色 投機的 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 投 機 的 んじゃない ?
605,8,False,1,0,0,B,False,B,Aくん顔色危険んじゃない?,A くん 顔色 危険 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 危険 んじゃない ?
606,8,False,1,0,0,B,False,B,Aくん顔色有害んじゃない?,A くん 顔色 有害 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 有 害 んじゃない ?
607,8,False,1,0,0,B,False,B,Aくん顔色残念んじゃない?,A くん 顔色 残念 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 残念 んじゃない ?
608,8,False,1,0,0,B,False,B,Aくん顔色無残んじゃない?,A くん 顔色 無残 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 無 残 んじゃない ?
609,8,False,1,0,0,B,False,B,Aくん顔色無惨んじゃない?,A くん 顔色 無惨 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 無 惨 んじゃない ?
610,8,False,1,0,0,B,False,B,Aくん顔色遺憾んじゃない?,A くん 顔色 遺憾 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 遺 憾 んじゃない ?
611,8,False,1,0,0,B,False,B,Aくん顔色低質んじゃない?,A くん 顔色 低質 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 低 質 んじゃない ?
612,8,False,1,0,0,B,False,B,Aくん顔色悪質んじゃない?,A くん 顔色 悪質 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 悪質 んじゃない ?
613,8,False,1,0,0,B,False,B,Aくん顔色劣悪んじゃない?,A くん 顔色 劣悪 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 劣 悪 んじゃない ?
614,8,False,1,0,0,B,False,B,Aくん顔色粗末んじゃない?,A くん 顔色 粗末 んじゃ ない ?,悲哀,False,False,,a くん 顔 色 粗 末 んじゃない ?
615,8,False,1,0,0,B,False,B,Aくん相貌悪いんじゃない?,A くん 相貌 悪い んじゃ ない ?,悲哀,False,False,,a くん 相 貌 悪い んじゃない ?
616,8,False,1,0,0,B,False,B,Aくん風采悪いんじゃない?,A くん 風采 悪い んじゃ ない ?,悲哀,False,False,,a くん 風 采 悪い んじゃない ?
617,8,False,1,0,0,B,False,B,Aくん風骨悪いんじゃない?,A くん 風骨 悪い んじゃ ない ?,悲哀,False,False,,a くん 風 骨 悪い んじゃない ?
618,8,False,1,0,0,B,False,B,Aくん表情悪いんじゃない?,A くん 表情 悪い んじゃ ない ?,悲哀,False,False,,a くん 表情 悪い んじゃない ?
619,8,False,1,0,0,B,False,B,Aくん見せかけ悪いんじゃない?,A くん 見せかけ 悪い んじゃ ない ?,悲哀,False,False,,a くん 見せ かけ 悪い んじゃない ?
620,8,False,1,0,0,B,False,B,Aくん目色悪いんじゃない?,A くん 目色 悪い んじゃ ない ?,悲哀,False,False,,a くん 目 色 悪い んじゃない ?
621,8,False,1,0,0,B,False,B,Aくん面がまえ悪いんじゃない?,A くん 面がまえ 悪い んじゃ ない ?,悲哀,False,False,,a くん 面 が まえ 悪い んじゃない ?
622,8,False,1,0,0,B,False,B,Aくんつら構悪いんじゃない?,A くん つら構 悪い んじゃ ない ?,悲哀,False,False,,a くん つら 構 悪い んじゃない ?
623,8,False,1,0,0,B,False,B,Aくん目見悪いんじゃない?,A くん 目見 悪い んじゃ ない ?,悲哀,False,False,,a くん 目 見 悪い んじゃない ?
624,8,False,1,0,0,B,False,B,Aくん風体悪いんじゃない?,A くん 風体 悪い んじゃ ない ?,悲哀,False,False,,a くん 風 体 悪い んじゃない ?
625,8,False,1,0,0,B,False,B,Aくん顔色よこしまんじゃない?,A くん 顔色 よこしま んじゃ ない ?,悲哀,False,False,,a くん 顔 色 よこ しま んじゃない ?
626,8,False,1,0,0,B,False,B,Aくん観悪いんじゃない?,A くん 観 悪い んじゃ ない ?,悲哀,False,False,,a くん 観 悪い んじゃない ?
627,8,False,1,0,0,B,False,B,Aくん見付き悪いんじゃない?,A くん 見付き 悪い んじゃ ない ?,悲哀,False,False,,a くん 見 付き 悪い んじゃない ?
628,8,False,1,0,0,B,False,B,Aくん形状悪いんじゃない?,A くん 形状 悪い んじゃ ない ?,悲哀,False,False,,a くん 形 状 悪い んじゃない ?
629,8,False,1,0,0,B,False,B,Aくん外見悪いんじゃない?,A くん 外見 悪い んじゃ ない ?,悲哀,False,False,,a くん 外見 悪い んじゃない ?
